48_Symme_flat_confi_optim
5.000
11
0
Type of measurement (0=app. resistivity,1=resistance)
0
4092
1
0
4      0.000,     0.000      30.000,     0.000     105.000,     0.000     135.000,     0.000   381.7972
4      0.000,     0.000      30.000,     0.000       5.000,     0.000      25.000,     0.000   125.1203
4      0.000,     0.000      30.000,     0.000     100.000,     0.000     130.000,     0.000   362.6145
4      0.000,     0.000      30.000,     0.000      95.000,     0.000     125.000,     0.000   337.5719
4      0.000,     0.000      30.000,     0.000      90.000,     0.000     120.000,     0.000   371.7485
4      0.000,     0.000      30.000,     0.000      85.000,     0.000     115.000,     0.000   303.9801
4      0.000,     0.000      30.000,     0.000      80.000,     0.000     110.000,     0.000   308.5043
4      0.000,     0.000      30.000,     0.000      75.000,     0.000     105.000,     0.000   273.2582
4      0.000,     0.000      35.000,     0.000     200.000,     0.000     235.000,     0.000   543.6925
4      0.000,     0.000      35.000,     0.000     195.000,     0.000     230.000,     0.000   577.6332
4      0.000,     0.000      35.000,     0.000     190.000,     0.000     225.000,     0.000   520.7084
4      0.000,     0.000      35.000,     0.000     170.000,     0.000     205.000,     0.000   527.0238
4      0.000,     0.000      35.000,     0.000     185.000,     0.000     220.000,     0.000   522.6567
4      0.000,     0.000      35.000,     0.000      15.000,     0.000      20.000,     0.000   157.8088
4      0.000,     0.000      35.000,     0.000     180.000,     0.000     215.000,     0.000   530.0148
4      0.000,     0.000      35.000,     0.000      10.000,     0.000      25.000,     0.000   148.1453
4      0.000,     0.000      35.000,     0.000     175.000,     0.000     210.000,     0.000   489.2503
4      0.000,     0.000      35.000,     0.000     165.000,     0.000     200.000,     0.000   489.0508
4      0.000,     0.000      35.000,     0.000     160.000,     0.000     195.000,     0.000   522.7660
4      0.000,     0.000      35.000,     0.000     155.000,     0.000     190.000,     0.000   466.6614
4      0.000,     0.000      35.000,     0.000     150.000,     0.000     185.000,     0.000   521.9298
4      0.000,     0.000      35.000,     0.000     145.000,     0.000     180.000,     0.000   454.1466
4      0.000,     0.000      35.000,     0.000     140.000,     0.000     175.000,     0.000   465.0225
4      0.000,     0.000      35.000,     0.000     135.000,     0.000     170.000,     0.000   450.7757
4      0.000,     0.000      35.000,     0.000     130.000,     0.000     165.000,     0.000   426.5248
4      0.000,     0.000      35.000,     0.000     125.000,     0.000     160.000,     0.000   365.0804
4      0.000,     0.000      35.000,     0.000     120.000,     0.000     155.000,     0.000   426.8633
4      0.000,     0.000      35.000,     0.000     115.000,     0.000     150.000,     0.000   414.9307
4      0.000,     0.000      35.000,     0.000     110.000,     0.000     145.000,     0.000   411.3141
4      0.000,     0.000      35.000,     0.000       5.000,     0.000      30.000,     0.000   123.8223
4      0.000,     0.000      35.000,     0.000     105.000,     0.000     140.000,     0.000   408.4315
4      0.000,     0.000      35.000,     0.000     100.000,     0.000     135.000,     0.000   400.0783
4      0.000,     0.000      35.000,     0.000      95.000,     0.000     130.000,     0.000   328.8528
4      0.000,     0.000      35.000,     0.000      90.000,     0.000     125.000,     0.000   339.9943
4      0.000,     0.000      40.000,     0.000     195.000,     0.000     235.000,     0.000   593.4597
4      0.000,     0.000      40.000,     0.000     190.000,     0.000     230.000,     0.000   563.9917
4      0.000,     0.000      40.000,     0.000      15.000,     0.000      25.000,     0.000   178.8927
4      0.000,     0.000      40.000,     0.000     185.000,     0.000     225.000,     0.000   519.0576
4      0.000,     0.000      40.000,     0.000      10.000,     0.000      30.000,     0.000   143.7694
4      0.000,     0.000      40.000,     0.000     180.000,     0.000     220.000,     0.000   480.8538
4      0.000,     0.000      40.000,     0.000     175.000,     0.000     215.000,     0.000   517.7567
4      0.000,     0.000      40.000,     0.000     170.000,     0.000     210.000,     0.000   507.2140
4      0.000,     0.000      40.000,     0.000     165.000,     0.000     205.000,     0.000   450.1116
4      0.000,     0.000      40.000,     0.000     160.000,     0.000     200.000,     0.000   470.5424
4      0.000,     0.000      40.000,     0.000     155.000,     0.000     195.000,     0.000   470.5572
4      0.000,     0.000      40.000,     0.000     150.000,     0.000     190.000,     0.000   508.3985
4      0.000,     0.000      40.000,     0.000     145.000,     0.000     185.000,     0.000   455.7967
4      0.000,     0.000      40.000,     0.000     140.000,     0.000     180.000,     0.000   452.5484
4      0.000,     0.000      40.000,     0.000     135.000,     0.000     175.000,     0.000   442.1004
4      0.000,     0.000      40.000,     0.000     130.000,     0.000     170.000,     0.000   397.7884
4      0.000,     0.000      40.000,     0.000     125.000,     0.000     165.000,     0.000   431.2076
4      0.000,     0.000      40.000,     0.000     120.000,     0.000     160.000,     0.000   404.7306
4      0.000,     0.000      40.000,     0.000     115.000,     0.000     155.000,     0.000   373.7028
4      0.000,     0.000      40.000,     0.000       5.000,     0.000      35.000,     0.000   132.3973
4      0.000,     0.000      40.000,     0.000     110.000,     0.000     150.000,     0.000   418.0030
4      0.000,     0.000      40.000,     0.000     105.000,     0.000     145.000,     0.000   362.8837
4      0.000,     0.000      45.000,     0.000     190.000,     0.000     235.000,     0.000   516.5155
4      0.000,     0.000      45.000,     0.000      20.000,     0.000      25.000,     0.000   186.5886
4      0.000,     0.000      45.000,     0.000      15.000,     0.000      30.000,     0.000   181.0545
4      0.000,     0.000      45.000,     0.000     185.000,     0.000     230.000,     0.000   479.0464
4      0.000,     0.000      45.000,     0.000      10.000,     0.000      35.000,     0.000   158.0375
4      0.000,     0.000      45.000,     0.000     180.000,     0.000     225.000,     0.000   558.3961
